RMS,TimeStamp,EPOCH
0.932,10/08/2020 20:39:29.933,1597102769933
0.934,10/08/2020 20:39:30.434,1597102770434
0.935,10/08/2020 20:39:30.934,1597102770934
0.934,10/08/2020 20:39:31.435,1597102771435
0.935,10/08/2020 20:39:31.936,1597102771936
0.953,10/08/2020 20:39:32.436,1597102772436
0.947,10/08/2020 20:39:32.937,1597102772937
0.940,10/08/2020 20:39:33.437,1597102773437
0.945,10/08/2020 20:39:33.938,1597102773938
0.947,10/08/2020 20:39:34.438,1597102774438
0.934,10/08/2020 20:39:34.939,1597102774939
0.931,10/08/2020 20:39:35.440,1597102775440
0.936,10/08/2020 20:39:35.940,1597102775940
0.932,10/08/2020 20:39:36.441,1597102776441
0.935,10/08/2020 20:39:36.941,1597102776941
0.928,10/08/2020 20:39:37.442,1597102777442
0.926,10/08/2020 20:39:37.942,1597102777942
0.942,10/08/2020 20:39:38.443,1597102778443
0.944,10/08/2020 20:39:38.944,1597102778944
0.934,10/08/2020 20:39:39.444,1597102779444
0.950,10/08/2020 20:39:39.945,1597102779945
0.978,10/08/2020 20:39:40.445,1597102780445
0.952,10/08/2020 20:39:40.946,1597102780946
0.956,10/08/2020 20:39:41.446,1597102781446
0.962,10/08/2020 20:39:41.947,1597102781947
0.944,10/08/2020 20:39:42.448,1597102782448
0.954,10/08/2020 20:39:42.948,1597102782948
0.938,10/08/2020 20:39:43.449,1597102783449
0.955,10/08/2020 20:39:43.949,1597102783949
0.943,10/08/2020 20:39:44.450,1597102784450
0.936,10/08/2020 20:39:44.950,1597102784950
0.937,10/08/2020 20:39:45.451,1597102785451
0.936,10/08/2020 20:39:45.951,1597102785951
0.971,10/08/2020 20:39:46.452,1597102786452
0.954,10/08/2020 20:39:46.953,1597102786953
0.961,10/08/2020 20:39:47.453,1597102787453
0.961,10/08/2020 20:39:47.954,1597102787954
0.958,10/08/2020 20:39:48.454,1597102788454
0.959,10/08/2020 20:39:48.955,1597102788955
0.964,10/08/2020 20:39:49.455,1597102789455
0.965,10/08/2020 20:39:49.956,1597102789956
0.954,10/08/2020 20:39:50.457,1597102790457
0.971,10/08/2020 20:39:50.957,1597102790957
0.972,10/08/2020 20:39:51.458,1597102791458
0.959,10/08/2020 20:39:51.958,1597102791958
0.946,10/08/2020 20:39:52.459,1597102792459
0.945,10/08/2020 20:39:52.959,1597102792959
0.945,10/08/2020 20:39:53.460,1597102793460
0.948,10/08/2020 20:39:53.961,1597102793961
0.944,10/08/2020 20:39:54.461,1597102794461
0.946,10/08/2020 20:39:54.962,1597102794962
0.943,10/08/2020 20:39:55.462,1597102795462
0.954,10/08/2020 20:39:55.963,1597102795963
0.947,10/08/2020 20:39:56.463,1597102796463
0.945,10/08/2020 20:39:56.964,1597102796964
