ValoresRms,TimeStamp,EPOCH,ClasseAparelho
0.435,15/07/2020 05:14:25.207,1594800865207,0
0.430,15/07/2020 05:14:25.707,1594800865707,0
0.434,15/07/2020 05:14:26.207,1594800866207,0
0.429,15/07/2020 05:14:26.707,1594800866707,0
0.427,15/07/2020 05:14:27.207,1594800867207,0
0.424,15/07/2020 05:14:27.707,1594800867707,0
0.426,15/07/2020 05:14:28.207,1594800868207,0
0.418,15/07/2020 05:14:28.707,1594800868707,0
0.422,15/07/2020 05:14:29.207,1594800869207,0
0.419,15/07/2020 05:14:29.707,1594800869707,0
0.418,15/07/2020 05:14:30.207,1594800870207,0
0.420,15/07/2020 05:14:30.707,1594800870707,0
0.420,15/07/2020 05:14:31.207,1594800871207,0
0.410,15/07/2020 05:14:31.708,1594800871708,0
0.427,15/07/2020 05:14:32.208,1594800872208,0
0.416,15/07/2020 05:14:32.708,1594800872708,0
0.417,15/07/2020 05:14:33.208,1594800873208,0
0.423,15/07/2020 05:14:33.708,1594800873708,0
0.421,15/07/2020 05:14:34.208,1594800874208,0
0.425,15/07/2020 05:14:34.708,1594800874708,0
0.421,15/07/2020 05:14:35.208,1594800875208,0
0.422,15/07/2020 05:14:35.708,1594800875708,0
0.407,15/07/2020 05:14:36.208,1594800876208,0
0.418,15/07/2020 05:14:36.708,1594800876708,0
0.411,15/07/2020 05:14:37.208,1594800877208,0
0.439,15/07/2020 05:14:37.708,1594800877708,0
0.422,15/07/2020 05:14:38.208,1594800878208,0
0.423,15/07/2020 05:14:38.708,1594800878708,0
0.421,15/07/2020 05:14:39.208,1594800879208,0
0.429,15/07/2020 05:14:39.708,1594800879708,0
0.415,15/07/2020 05:14:40.208,1594800880208,0
0.432,15/07/2020 05:14:40.708,1594800880708,0
0.432,15/07/2020 05:14:41.208,1594800881208,0
0.436,15/07/2020 05:14:41.709,1594800881709,0
0.441,15/07/2020 05:14:42.209,1594800882209,0
0.438,15/07/2020 05:14:42.709,1594800882709,0
0.440,15/07/2020 05:14:43.209,1594800883209,0
0.437,15/07/2020 05:14:43.709,1594800883709,0
0.438,15/07/2020 05:14:44.209,1594800884209,0
0.424,15/07/2020 05:14:44.709,1594800884709,0
0.437,15/07/2020 05:14:45.209,1594800885209,0
0.440,15/07/2020 05:14:45.709,1594800885709,0
0.439,15/07/2020 05:14:46.209,1594800886209,0
0.438,15/07/2020 05:14:46.709,1594800886709,0
0.436,15/07/2020 05:14:47.209,1594800887209,0
0.439,15/07/2020 05:14:47.709,1594800887709,0
0.434,15/07/2020 05:14:48.209,1594800888209,0
0.453,15/07/2020 05:14:48.709,1594800888709,0
0.433,15/07/2020 05:14:49.209,1594800889209,0
0.434,15/07/2020 05:14:49.709,1594800889709,0
0.434,15/07/2020 05:14:50.209,1594800890209,0
0.432,15/07/2020 05:14:50.709,1594800890709,0
0.436,15/07/2020 05:14:51.209,1594800891209,0
0.432,15/07/2020 05:14:51.710,1594800891710,0
0.433,15/07/2020 05:14:52.210,1594800892210,0
0.435,15/07/2020 05:14:52.710,1594800892710,0
0.434,15/07/2020 05:14:53.210,1594800893210,0
0.440,15/07/2020 05:14:53.710,1594800893710,0
0.439,15/07/2020 05:14:54.210,1594800894210,0
0.435,15/07/2020 05:14:54.710,1594800894710,0
0.437,15/07/2020 05:14:55.210,1594800895210,0
0.442,15/07/2020 05:14:55.710,1594800895710,0
0.442,15/07/2020 05:14:56.210,1594800896210,0
0.433,15/07/2020 05:14:56.710,1594800896710,0
0.432,15/07/2020 05:14:57.210,1594800897210,0
0.431,15/07/2020 05:14:57.710,1594800897710,0
0.442,15/07/2020 05:14:58.210,1594800898210,0
0.434,15/07/2020 05:14:58.710,1594800898710,0
0.436,15/07/2020 05:14:59.210,1594800899210,0
0.436,15/07/2020 05:14:59.710,1594800899710,0
0.431,15/07/2020 05:15:00.210,1594800900210,0
0.431,15/07/2020 05:15:00.710,1594800900710,0
0.438,15/07/2020 05:15:01.210,1594800901210,0
0.432,15/07/2020 05:15:01.711,1594800901711,0
0.439,15/07/2020 05:15:02.211,1594800902211,0
0.442,15/07/2020 05:15:02.711,1594800902711,0
0.444,15/07/2020 05:15:03.211,1594800903211,0
0.440,15/07/2020 05:15:03.711,1594800903711,0
0.443,15/07/2020 05:15:04.211,1594800904211,0
0.438,15/07/2020 05:15:04.711,1594800904711,0
0.438,15/07/2020 05:15:05.211,1594800905211,0
0.446,15/07/2020 05:15:05.711,1594800905711,0
0.434,15/07/2020 05:15:06.211,1594800906211,0
0.440,15/07/2020 05:15:06.711,1594800906711,0
0.442,15/07/2020 05:15:07.211,1594800907211,0
0.437,15/07/2020 05:15:07.711,1594800907711,0
0.442,15/07/2020 05:15:08.211,1594800908211,0
0.442,15/07/2020 05:15:08.711,1594800908711,0
0.441,15/07/2020 05:15:09.211,1594800909211,0
0.438,15/07/2020 05:15:09.711,1594800909711,0
0.445,15/07/2020 05:15:10.211,1594800910211,0
0.440,15/07/2020 05:15:10.711,1594800910711,0
0.445,15/07/2020 05:15:11.211,1594800911211,0
0.445,15/07/2020 05:15:11.712,1594800911712,0
0.444,15/07/2020 05:15:12.212,1594800912212,0
0.444,15/07/2020 05:15:12.712,1594800912712,0
0.446,15/07/2020 05:15:13.212,1594800913212,0
0.444,15/07/2020 05:15:13.712,1594800913712,0
0.449,15/07/2020 05:15:14.212,1594800914212,0
0.434,15/07/2020 05:15:14.712,1594800914712,0
0.441,15/07/2020 05:15:15.212,1594800915212,0
0.443,15/07/2020 05:15:15.712,1594800915712,0
0.444,15/07/2020 05:15:16.212,1594800916212,0
0.444,15/07/2020 05:15:16.712,1594800916712,0
0.448,15/07/2020 05:15:17.212,1594800917212,0
0.447,15/07/2020 05:15:17.712,1594800917712,0
0.447,15/07/2020 05:15:18.212,1594800918212,0
0.420,15/07/2020 05:15:18.712,1594800918712,0
0.381,15/07/2020 05:15:19.212,1594800919212,0
0.387,15/07/2020 05:15:19.712,1594800919712,0
0.391,15/07/2020 05:15:20.212,1594800920212,0
0.394,15/07/2020 05:15:20.712,1594800920712,0
0.412,15/07/2020 05:15:21.212,1594800921212,0
0.408,15/07/2020 05:15:21.713,1594800921713,0
0.405,15/07/2020 05:15:22.213,1594800922213,0
0.413,15/07/2020 05:15:22.713,1594800922713,0
0.419,15/07/2020 05:15:23.213,1594800923213,0
0.408,15/07/2020 05:15:23.713,1594800923713,0
0.415,15/07/2020 05:15:24.213,1594800924213,0
0.414,15/07/2020 05:15:24.713,1594800924713,0
0.408,15/07/2020 05:15:25.213,1594800925213,0
0.407,15/07/2020 05:15:25.713,1594800925713,0
0.405,15/07/2020 05:15:26.213,1594800926213,0
0.414,15/07/2020 05:15:26.713,1594800926713,0
0.404,15/07/2020 05:15:27.213,1594800927213,0
0.406,15/07/2020 05:15:27.713,1594800927713,0
