RMS,TimeStamp,EPOCH
1.102,10/08/2020 19:55:36.958,1597100136958
1.106,10/08/2020 19:55:37.459,1597100137459
1.114,10/08/2020 19:55:37.959,1597100137959
1.067,10/08/2020 19:55:38.460,1597100138460
1.177,10/08/2020 19:55:38.960,1597100138960
1.168,10/08/2020 19:55:39.461,1597100139461
1.160,10/08/2020 19:55:39.961,1597100139961
1.160,10/08/2020 19:55:40.462,1597100140462
1.161,10/08/2020 19:55:40.963,1597100140963
1.167,10/08/2020 19:55:41.463,1597100141463
1.160,10/08/2020 19:55:41.964,1597100141964
1.179,10/08/2020 19:55:42.464,1597100142464
1.179,10/08/2020 19:55:42.965,1597100142965
1.174,10/08/2020 19:55:43.465,1597100143465
1.203,10/08/2020 19:55:43.966,1597100143966
1.185,10/08/2020 19:55:44.466,1597100144466
1.189,10/08/2020 19:55:44.967,1597100144967
1.191,10/08/2020 19:55:45.468,1597100145468
1.191,10/08/2020 19:55:45.968,1597100145968
1.195,10/08/2020 19:55:46.469,1597100146469
1.187,10/08/2020 19:55:46.969,1597100146969
1.184,10/08/2020 19:55:47.470,1597100147470
1.180,10/08/2020 19:55:47.970,1597100147970
1.179,10/08/2020 19:55:48.471,1597100148471
1.192,10/08/2020 19:55:48.972,1597100148972
1.188,10/08/2020 19:55:49.472,1597100149472
1.183,10/08/2020 19:55:49.973,1597100149973
1.202,10/08/2020 19:55:50.473,1597100150473
1.187,10/08/2020 19:55:50.974,1597100150974
1.207,10/08/2020 19:55:51.474,1597100151474
1.189,10/08/2020 19:55:51.975,1597100151975
1.200,10/08/2020 19:55:52.476,1597100152476
1.219,10/08/2020 19:55:52.976,1597100152976
1.222,10/08/2020 19:55:53.477,1597100153477
1.226,10/08/2020 19:55:53.977,1597100153977
1.234,10/08/2020 19:55:54.478,1597100154478
1.191,10/08/2020 19:55:54.978,1597100154978
1.191,10/08/2020 19:55:55.479,1597100155479
1.206,10/08/2020 19:55:55.980,1597100155980
1.184,10/08/2020 19:55:56.480,1597100156480
1.190,10/08/2020 19:55:56.981,1597100156981
1.189,10/08/2020 19:55:57.481,1597100157481
1.199,10/08/2020 19:55:57.982,1597100157982
1.199,10/08/2020 19:55:58.482,1597100158482
1.201,10/08/2020 19:55:58.983,1597100158983
1.203,10/08/2020 19:55:59.483,1597100159483
1.214,10/08/2020 19:55:59.984,1597100159984
1.193,10/08/2020 19:56:00.485,1597100160485
1.199,10/08/2020 19:56:00.985,1597100160985
1.190,10/08/2020 19:56:01.486,1597100161486
1.193,10/08/2020 19:56:01.986,1597100161986
1.190,10/08/2020 19:56:02.487,1597100162487
1.202,10/08/2020 19:56:02.987,1597100162987
1.210,10/08/2020 19:56:03.488,1597100163488
1.195,10/08/2020 19:56:03.989,1597100163989
1.192,10/08/2020 19:56:04.489,1597100164489
1.197,10/08/2020 19:56:04.990,1597100164990
1.200,10/08/2020 19:56:05.490,1597100165490
1.199,10/08/2020 19:56:05.991,1597100165991
1.210,10/08/2020 19:56:06.491,1597100166491
1.210,10/08/2020 19:56:06.992,1597100166992
1.186,10/08/2020 19:56:07.493,1597100167493
1.200,10/08/2020 19:56:07.993,1597100167993
1.185,10/08/2020 19:56:08.494,1597100168494
1.181,10/08/2020 19:56:08.994,1597100168994
1.188,10/08/2020 19:56:09.495,1597100169495
1.188,10/08/2020 19:56:09.995,1597100169995
1.186,10/08/2020 19:56:10.496,1597100170496
1.185,10/08/2020 19:56:10.996,1597100170996
1.228,10/08/2020 19:56:11.497,1597100171497
1.198,10/08/2020 19:56:11.998,1597100171998
1.122,10/08/2020 19:56:12.498,1597100172498
1.120,10/08/2020 19:56:12.999,1597100172999
1.138,10/08/2020 19:56:13.499,1597100173499
1.136,10/08/2020 19:56:14.000,1597100174000
1.135,10/08/2020 19:56:14.500,1597100174500
1.142,10/08/2020 19:56:15.001,1597100175001
1.123,10/08/2020 19:56:15.502,1597100175502
1.123,10/08/2020 19:56:16.002,1597100176002
1.141,10/08/2020 19:56:16.503,1597100176503
1.125,10/08/2020 19:56:17.003,1597100177003
1.179,10/08/2020 19:56:17.504,1597100177504
1.116,10/08/2020 19:56:18.004,1597100178004
1.120,10/08/2020 19:56:18.505,1597100178505
1.135,10/08/2020 19:56:19.006,1597100179006
1.122,10/08/2020 19:56:19.506,1597100179506
1.128,10/08/2020 19:56:20.007,1597100180007
1.106,10/08/2020 19:56:20.507,1597100180507
1.116,10/08/2020 19:56:21.008,1597100181008
1.119,10/08/2020 19:56:21.508,1597100181508
1.119,10/08/2020 19:56:22.009,1597100182009
1.116,10/08/2020 19:56:22.509,1597100182509
1.140,10/08/2020 19:56:23.010,1597100183010
1.122,10/08/2020 19:56:23.511,1597100183511
1.120,10/08/2020 19:56:24.011,1597100184011
1.069,10/08/2020 19:56:24.512,1597100184512
1.074,10/08/2020 19:56:25.012,1597100185012
1.072,10/08/2020 19:56:25.513,1597100185513
1.072,10/08/2020 19:56:26.013,1597100186013
1.054,10/08/2020 19:56:26.514,1597100186514
1.055,10/08/2020 19:56:27.015,1597100187015
1.054,10/08/2020 19:56:27.515,1597100187515
1.052,10/08/2020 19:56:28.016,1597100188016
1.064,10/08/2020 19:56:28.516,1597100188516
1.049,10/08/2020 19:56:29.017,1597100189017
1.052,10/08/2020 19:56:29.517,1597100189517
1.066,10/08/2020 19:56:30.018,1597100190018
1.062,10/08/2020 19:56:30.519,1597100190519
1.059,10/08/2020 19:56:31.019,1597100191019
1.059,10/08/2020 19:56:31.520,1597100191520
1.066,10/08/2020 19:56:32.020,1597100192020
1.061,10/08/2020 19:56:32.521,1597100192521
1.055,10/08/2020 19:56:33.021,1597100193021
1.062,10/08/2020 19:56:33.522,1597100193522
1.070,10/08/2020 19:56:34.022,1597100194022
1.057,10/08/2020 19:56:34.523,1597100194523
1.061,10/08/2020 19:56:35.024,1597100195024
1.068,10/08/2020 19:56:35.524,1597100195524
1.058,10/08/2020 19:56:36.025,1597100196025
