RMS,TimeStamp,EPOCH
1.765,10/08/2020 13:42:57.636,1597077777636
1.750,10/08/2020 13:42:58.137,1597077778137
1.751,10/08/2020 13:42:58.637,1597077778637
0.508,10/08/2020 13:42:59.137,1597077779137
0.498,10/08/2020 13:42:59.637,1597077779637
0.501,10/08/2020 13:43:00.137,1597077780137
0.490,10/08/2020 13:43:00.638,1597077780638
0.493,10/08/2020 13:43:01.138,1597077781138
0.497,10/08/2020 13:43:01.638,1597077781638
0.497,10/08/2020 13:43:02.138,1597077782138
0.497,10/08/2020 13:43:02.639,1597077782639
0.492,10/08/2020 13:43:03.139,1597077783139
0.492,10/08/2020 13:43:03.639,1597077783639
0.501,10/08/2020 13:43:04.139,1597077784139
0.494,10/08/2020 13:43:04.639,1597077784639
0.486,10/08/2020 13:43:05.140,1597077785140
0.502,10/08/2020 13:43:05.640,1597077785640
0.508,10/08/2020 13:43:06.140,1597077786140
0.499,10/08/2020 13:43:06.640,1597077786640
0.505,10/08/2020 13:43:07.141,1597077787141
0.871,10/08/2020 13:44:07.771,1597077847771
0.867,10/08/2020 13:44:08.271,1597077848271
0.880,10/08/2020 13:44:08.772,1597077848772
0.859,10/08/2020 13:44:09.272,1597077849272
0.882,10/08/2020 13:44:09.773,1597077849773
0.883,10/08/2020 13:44:10.273,1597077850273
0.850,10/08/2020 13:44:10.774,1597077850774
0.874,10/08/2020 13:44:11.274,1597077851274
0.878,10/08/2020 13:44:11.775,1597077851775
0.856,10/08/2020 13:44:12.276,1597077852276
0.868,10/08/2020 13:44:12.776,1597077852776
0.897,10/08/2020 13:44:13.277,1597077853277
0.858,10/08/2020 13:44:13.777,1597077853777
0.876,10/08/2020 13:44:14.278,1597077854278
0.870,10/08/2020 13:44:14.778,1597077854778
0.872,10/08/2020 13:44:15.279,1597077855279
0.886,10/08/2020 13:44:15.780,1597077855780
0.841,10/08/2020 13:44:16.280,1597077856280
0.876,10/08/2020 13:44:16.781,1597077856781
0.852,10/08/2020 13:44:17.281,1597077857281
0.861,10/08/2020 13:44:17.782,1597077857782
0.857,10/08/2020 13:44:18.282,1597077858282
0.876,10/08/2020 13:44:18.783,1597077858783
0.860,10/08/2020 13:44:19.284,1597077859284
0.874,10/08/2020 13:44:19.784,1597077859784
0.877,10/08/2020 13:44:20.285,1597077860285
0.861,10/08/2020 13:44:20.785,1597077860785
0.867,10/08/2020 13:44:21.286,1597077861286
0.894,10/08/2020 13:44:21.786,1597077861786
0.864,10/08/2020 13:44:22.287,1597077862287
0.871,10/08/2020 13:44:22.787,1597077862787
0.863,10/08/2020 13:44:23.288,1597077863288
0.861,10/08/2020 13:44:23.789,1597077863789
0.884,10/08/2020 13:44:24.289,1597077864289
0.855,10/08/2020 13:44:24.790,1597077864790
0.878,10/08/2020 13:44:25.290,1597077865290
0.858,10/08/2020 13:44:25.791,1597077865791
0.862,10/08/2020 13:44:26.291,1597077866291
0.876,10/08/2020 13:44:26.792,1597077866792
0.872,10/08/2020 13:44:27.293,1597077867293
0.863,10/08/2020 13:44:27.793,1597077867793
0.869,10/08/2020 13:44:28.294,1597077868294
0.874,10/08/2020 13:44:28.794,1597077868794
0.868,10/08/2020 13:44:29.295,1597077869295
0.875,10/08/2020 13:44:29.795,1597077869795
0.862,10/08/2020 13:44:30.296,1597077870296
0.878,10/08/2020 13:44:30.797,1597077870797
0.870,10/08/2020 13:44:31.297,1597077871297
0.857,10/08/2020 13:44:31.798,1597077871798
0.863,10/08/2020 13:44:32.298,1597077872298
0.873,10/08/2020 13:44:32.799,1597077872799
0.870,10/08/2020 13:44:33.299,1597077873299
0.868,10/08/2020 13:44:33.800,1597077873800
0.858,10/08/2020 13:44:34.300,1597077874300
0.878,10/08/2020 13:44:34.801,1597077874801
0.879,10/08/2020 13:44:35.302,1597077875302
0.866,10/08/2020 13:44:35.802,1597077875802
0.878,10/08/2020 13:44:36.303,1597077876303
0.875,10/08/2020 13:44:36.803,1597077876803
0.872,10/08/2020 13:44:37.304,1597077877304
0.867,10/08/2020 13:44:37.804,1597077877804
0.873,10/08/2020 13:44:38.305,1597077878305
0.848,10/08/2020 13:44:38.806,1597077878806
0.864,10/08/2020 13:44:39.306,1597077879306
0.847,10/08/2020 13:44:39.807,1597077879807
0.862,10/08/2020 13:44:40.307,1597077880307
0.858,10/08/2020 13:44:40.808,1597077880808
0.847,10/08/2020 13:44:41.308,1597077881308
0.864,10/08/2020 13:44:41.809,1597077881809
0.864,10/08/2020 13:44:42.310,1597077882310
0.834,10/08/2020 13:44:42.810,1597077882810
0.841,10/08/2020 13:44:43.311,1597077883311
0.863,10/08/2020 13:44:43.811,1597077883811
0.866,10/08/2020 13:44:44.312,1597077884312
0.877,10/08/2020 13:44:44.812,1597077884812
0.845,10/08/2020 13:44:45.313,1597077885313
0.870,10/08/2020 13:44:45.813,1597077885813
0.863,10/08/2020 13:44:46.314,1597077886314
0.852,10/08/2020 13:44:46.815,1597077886815
0.858,10/08/2020 13:44:47.315,1597077887315
0.868,10/08/2020 13:44:47.816,1597077887816
0.855,10/08/2020 13:44:48.316,1597077888316
0.866,10/08/2020 13:44:48.817,1597077888817
0.855,10/08/2020 13:44:49.317,1597077889317
0.869,10/08/2020 13:44:49.818,1597077889818
0.867,10/08/2020 13:44:50.319,1597077890319
0.849,10/08/2020 13:44:50.819,1597077890819
0.882,10/08/2020 13:44:51.320,1597077891320
0.865,10/08/2020 13:44:51.820,1597077891820
0.858,10/08/2020 13:44:52.321,1597077892321
0.860,10/08/2020 13:44:52.821,1597077892821
0.786,10/08/2020 13:44:53.322,1597077893322
0.776,10/08/2020 13:44:53.823,1597077893823
0.880,10/08/2020 13:44:54.323,1597077894323
0.854,10/08/2020 13:44:54.824,1597077894824
0.874,10/08/2020 13:44:55.324,1597077895324
0.846,10/08/2020 13:44:55.825,1597077895825
0.866,10/08/2020 13:44:56.325,1597077896325
0.862,10/08/2020 13:44:56.826,1597077896826
0.859,10/08/2020 13:44:57.327,1597077897327
0.852,10/08/2020 13:44:57.827,1597077897827
