ValoresRms,Tempo,TimeStamp,ClasseAparelho
0.844,02/07/2020 14:41:14.327,1593711674327,0
0.866,02/07/2020 14:41:14.827,1593711674827,0
0.846,02/07/2020 14:41:15.327,1593711675327,0
0.830,02/07/2020 14:41:15.827,1593711675827,0
0.831,02/07/2020 14:41:16.327,1593711676327,0
0.865,02/07/2020 14:41:16.827,1593711676827,0
0.840,02/07/2020 14:41:17.327,1593711677327,0
0.831,02/07/2020 14:41:17.827,1593711677827,0
0.871,02/07/2020 14:41:18.327,1593711678327,0
0.850,02/07/2020 14:41:18.827,1593711678827,0
0.821,02/07/2020 14:41:19.327,1593711679327,0
0.860,02/07/2020 14:41:19.827,1593711679827,0
0.829,02/07/2020 14:41:20.327,1593711680327,0
0.827,02/07/2020 14:41:20.827,1593711680827,0
0.863,02/07/2020 14:41:21.327,1593711681327,0
0.833,02/07/2020 14:41:21.827,1593711681827,0
0.836,02/07/2020 14:41:22.327,1593711682327,0
0.845,02/07/2020 14:41:22.827,1593711682827,0
0.848,02/07/2020 14:41:23.327,1593711683327,0
0.839,02/07/2020 14:41:23.827,1593711683827,0
0.826,02/07/2020 14:41:24.327,1593711684327,0
0.831,02/07/2020 14:41:24.827,1593711684827,0
0.824,02/07/2020 14:41:25.327,1593711685327,0
0.852,02/07/2020 14:41:25.827,1593711685827,0
0.837,02/07/2020 14:41:26.327,1593711686327,0
0.839,02/07/2020 14:41:26.827,1593711686827,0
0.866,02/07/2020 14:41:27.327,1593711687327,0
0.837,02/07/2020 14:41:27.827,1593711687827,0
0.833,02/07/2020 14:41:28.327,1593711688327,0
0.839,02/07/2020 14:41:28.827,1593711688827,0
0.841,02/07/2020 14:41:29.327,1593711689327,0
0.837,02/07/2020 14:41:29.827,1593711689827,0
0.841,02/07/2020 14:41:30.327,1593711690327,0
0.833,02/07/2020 14:41:30.827,1593711690827,0
0.861,02/07/2020 14:41:31.327,1593711691327,0
0.847,02/07/2020 14:41:31.827,1593711691827,0
0.838,02/07/2020 14:41:32.327,1593711692327,0
0.836,02/07/2020 14:41:32.827,1593711692827,0
0.837,02/07/2020 14:41:33.327,1593711693327,0
0.852,02/07/2020 14:41:33.827,1593711693827,0
0.853,02/07/2020 14:41:34.327,1593711694327,0
0.879,02/07/2020 14:41:34.827,1593711694827,0
0.851,02/07/2020 14:41:35.327,1593711695327,0
0.835,02/07/2020 14:41:35.827,1593711695827,0
0.844,02/07/2020 14:41:36.327,1593711696327,0
0.844,02/07/2020 14:41:36.827,1593711696827,0
0.858,02/07/2020 14:41:37.327,1593711697327,0
0.837,02/07/2020 14:41:37.827,1593711697827,0
0.851,02/07/2020 14:41:38.327,1593711698327,0
0.842,02/07/2020 14:41:38.827,1593711698827,0
0.835,02/07/2020 14:41:39.327,1593711699327,0
0.846,02/07/2020 14:41:39.827,1593711699827,0
0.829,02/07/2020 14:41:40.327,1593711700327,0
0.889,02/07/2020 14:41:40.827,1593711700827,0
0.854,02/07/2020 14:41:41.327,1593711701327,0
0.847,02/07/2020 14:41:41.827,1593711701827,0
0.827,02/07/2020 14:41:42.327,1593711702327,0
0.864,02/07/2020 14:41:42.827,1593711702827,0
0.827,02/07/2020 14:41:43.327,1593711703327,0
0.885,02/07/2020 14:41:43.827,1593711703827,0
0.838,02/07/2020 14:41:44.327,1593711704327,0
0.821,02/07/2020 14:41:44.827,1593711704827,0
0.898,02/07/2020 14:41:45.327,1593711705327,0
0.830,02/07/2020 14:41:45.827,1593711705827,0
0.830,02/07/2020 14:41:46.327,1593711706327,0
0.888,02/07/2020 14:41:46.827,1593711706827,0
0.832,02/07/2020 14:41:47.327,1593711707327,0
0.866,02/07/2020 14:41:47.827,1593711707827,0
0.822,02/07/2020 14:41:48.327,1593711708327,0
0.847,02/07/2020 14:41:48.827,1593711708827,0
0.827,02/07/2020 14:41:49.327,1593711709327,0
0.832,02/07/2020 14:41:49.827,1593711709827,0
0.839,02/07/2020 14:41:50.327,1593711710327,0
0.839,02/07/2020 14:41:50.827,1593711710827,0
0.868,02/07/2020 14:41:51.327,1593711711327,0
0.823,02/07/2020 14:41:51.827,1593711711827,0
0.862,02/07/2020 14:41:52.327,1593711712327,0
0.860,02/07/2020 14:41:52.827,1593711712827,0
0.835,02/07/2020 14:41:53.327,1593711713327,0
0.859,02/07/2020 14:41:53.827,1593711713827,0
0.821,02/07/2020 14:41:54.327,1593711714327,0
0.897,02/07/2020 14:41:54.827,1593711714827,0
0.893,02/07/2020 14:41:55.327,1593711715327,0
0.834,02/07/2020 14:41:55.827,1593711715827,0
0.822,02/07/2020 14:41:56.327,1593711716327,0
0.865,02/07/2020 14:41:56.827,1593711716827,0
0.823,02/07/2020 14:41:57.327,1593711717327,0
0.825,02/07/2020 14:41:57.827,1593711717827,0
0.842,02/07/2020 14:41:58.327,1593711718327,0
0.847,02/07/2020 14:41:58.827,1593711718827,0
0.853,02/07/2020 14:41:59.327,1593711719327,0
0.841,02/07/2020 14:41:59.827,1593711719827,0
0.825,02/07/2020 14:42:00.327,1593711720327,0
0.820,02/07/2020 14:42:00.827,1593711720827,0
0.864,02/07/2020 14:42:01.327,1593711721327,0
0.847,02/07/2020 14:42:01.827,1593711721827,0
0.836,02/07/2020 14:42:02.327,1593711722327,0
0.820,02/07/2020 14:42:02.827,1593711722827,0
0.825,02/07/2020 14:42:03.327,1593711723327,0
0.839,02/07/2020 14:42:03.827,1593711723827,0
0.912,02/07/2020 14:42:04.327,1593711724327,0
0.825,02/07/2020 14:42:04.827,1593711724827,0
0.821,02/07/2020 14:42:05.327,1593711725327,0
0.825,02/07/2020 14:42:05.827,1593711725827,0
0.840,02/07/2020 14:42:06.327,1593711726327,0
0.835,02/07/2020 14:42:06.827,1593711726827,0
0.840,02/07/2020 14:42:07.327,1593711727327,0
0.833,02/07/2020 14:42:07.827,1593711727827,0
0.824,02/07/2020 14:42:08.327,1593711728327,0
0.835,02/07/2020 14:42:08.827,1593711728827,0
0.835,02/07/2020 14:42:09.327,1593711729327,0
0.834,02/07/2020 14:42:09.827,1593711729827,0
0.844,02/07/2020 14:42:10.327,1593711730327,0
0.840,02/07/2020 14:42:10.827,1593711730827,0
0.854,02/07/2020 14:42:11.327,1593711731327,0
0.867,02/07/2020 14:42:11.827,1593711731827,0
0.848,02/07/2020 14:42:12.327,1593711732327,0
0.868,02/07/2020 14:42:12.827,1593711732827,0
0.859,02/07/2020 14:42:13.327,1593711733327,0
0.840,02/07/2020 14:42:13.827,1593711733827,0
0.826,02/07/2020 14:42:14.327,1593711734327,0
0.829,02/07/2020 14:42:14.827,1593711734827,0
0.834,02/07/2020 14:42:15.327,1593711735327,0
0.888,02/07/2020 14:42:15.827,1593711735827,0
0.863,02/07/2020 14:42:16.327,1593711736327,0
0.832,02/07/2020 14:42:16.827,1593711736827,0
0.851,02/07/2020 14:42:17.327,1593711737327,0
0.843,02/07/2020 14:42:17.827,1593711737827,0
0.846,02/07/2020 14:42:18.327,1593711738327,0
0.867,02/07/2020 14:42:18.827,1593711738827,0
0.841,02/07/2020 14:42:19.327,1593711739327,0
0.826,02/07/2020 14:42:19.827,1593711739827,0
0.854,02/07/2020 14:42:20.327,1593711740327,0
0.858,02/07/2020 14:42:20.827,1593711740827,0
0.825,02/07/2020 14:42:21.327,1593711741327,0
0.867,02/07/2020 14:42:21.827,1593711741827,0
0.848,02/07/2020 14:42:22.327,1593711742327,0
0.935,02/07/2020 14:42:22.827,1593711742827,0
0.858,02/07/2020 14:42:23.327,1593711743327,0
0.899,02/07/2020 14:42:23.827,1593711743827,0
0.845,02/07/2020 14:42:24.327,1593711744327,0
0.860,02/07/2020 14:42:24.827,1593711744827,0
0.838,02/07/2020 14:42:25.327,1593711745327,0
0.903,02/07/2020 14:42:25.827,1593711745827,0
0.841,02/07/2020 14:42:26.327,1593711746327,0
0.885,02/07/2020 14:42:26.827,1593711746827,0
0.884,02/07/2020 14:42:27.327,1593711747327,0
0.864,02/07/2020 14:42:27.827,1593711747827,0
0.861,02/07/2020 14:42:28.327,1593711748327,0
0.833,02/07/2020 14:42:28.827,1593711748827,0
0.839,02/07/2020 14:42:29.327,1593711749327,0
0.881,02/07/2020 14:42:29.827,1593711749827,0
0.823,02/07/2020 14:42:30.327,1593711750327,0
0.872,02/07/2020 14:42:30.827,1593711750827,0
0.843,02/07/2020 14:42:31.327,1593711751327,0
0.862,02/07/2020 14:42:31.827,1593711751827,0
0.843,02/07/2020 14:42:32.328,1593711752328,0
0.830,02/07/2020 14:42:32.828,1593711752828,0
0.823,02/07/2020 14:42:33.328,1593711753328,0
0.847,02/07/2020 14:42:33.828,1593711753828,0
0.865,02/07/2020 14:42:34.328,1593711754328,0
0.850,02/07/2020 14:42:34.828,1593711754828,0
0.848,02/07/2020 14:42:35.328,1593711755328,0
0.872,02/07/2020 14:42:35.828,1593711755828,0
0.837,02/07/2020 14:42:36.328,1593711756328,0
0.874,02/07/2020 14:42:36.828,1593711756828,0
0.831,02/07/2020 14:42:37.328,1593711757328,0
0.833,02/07/2020 14:42:37.828,1593711757828,0
0.836,02/07/2020 14:42:38.328,1593711758328,0
0.824,02/07/2020 14:42:38.828,1593711758828,0
0.839,02/07/2020 14:42:39.328,1593711759328,0
0.858,02/07/2020 14:42:39.828,1593711759828,0
0.851,02/07/2020 14:42:40.328,1593711760328,0
0.867,02/07/2020 14:42:40.828,1593711760828,0
0.827,02/07/2020 14:42:41.328,1593711761328,0
0.904,02/07/2020 14:42:41.828,1593711761828,0
0.830,02/07/2020 14:42:42.328,1593711762328,0
0.829,02/07/2020 14:42:42.828,1593711762828,0
0.828,02/07/2020 14:42:43.328,1593711763328,0
0.826,02/07/2020 14:42:43.828,1593711763828,0
0.828,02/07/2020 14:42:44.328,1593711764328,0
0.832,02/07/2020 14:42:44.828,1593711764828,0
0.832,02/07/2020 14:42:45.328,1593711765328,0
0.821,02/07/2020 14:42:45.828,1593711765828,0
0.825,02/07/2020 14:42:46.328,1593711766328,0
0.834,02/07/2020 14:42:46.828,1593711766828,0
0.833,02/07/2020 14:42:47.328,1593711767328,0
0.831,02/07/2020 14:42:47.828,1593711767828,0
0.832,02/07/2020 14:42:48.328,1593711768328,0
0.830,02/07/2020 14:42:48.828,1593711768828,0
0.830,02/07/2020 14:42:49.328,1593711769328,0
0.855,02/07/2020 14:42:49.828,1593711769828,0
0.837,02/07/2020 14:42:50.328,1593711770328,0
0.845,02/07/2020 14:42:50.828,1593711770828,0
0.828,02/07/2020 14:42:51.328,1593711771328,0
0.846,02/07/2020 14:42:51.828,1593711771828,0
0.844,02/07/2020 14:42:52.328,1593711772328,0
0.841,02/07/2020 14:42:52.828,1593711772828,0
0.836,02/07/2020 14:42:53.328,1593711773328,0
0.885,02/07/2020 14:42:53.828,1593711773828,0
0.835,02/07/2020 14:42:54.328,1593711774328,0
0.859,02/07/2020 14:42:54.828,1593711774828,0
0.829,02/07/2020 14:42:55.328,1593711775328,0
0.851,02/07/2020 14:42:55.828,1593711775828,0
0.861,02/07/2020 14:42:56.328,1593711776328,0
0.831,02/07/2020 14:42:56.828,1593711776828,0
0.858,02/07/2020 14:42:57.328,1593711777328,0
0.862,02/07/2020 14:42:57.828,1593711777828,0
0.898,02/07/2020 14:42:58.328,1593711778328,0
0.854,02/07/2020 14:42:58.828,1593711778828,0
0.848,02/07/2020 14:42:59.328,1593711779328,0
0.902,02/07/2020 14:42:59.828,1593711779828,0
0.901,02/07/2020 14:43:00.328,1593711780328,0
0.855,02/07/2020 14:43:00.828,1593711780828,0
0.883,02/07/2020 14:43:01.328,1593711781328,0
0.840,02/07/2020 14:43:01.828,1593711781828,0
0.826,02/07/2020 14:43:02.328,1593711782328,0
0.859,02/07/2020 14:43:02.828,1593711782828,0
0.855,02/07/2020 14:43:03.328,1593711783328,0
0.814,02/07/2020 14:43:03.828,1593711783828,0
0.822,02/07/2020 14:43:04.328,1593711784328,0
0.909,02/07/2020 14:43:04.828,1593711784828,0
0.859,02/07/2020 14:43:05.328,1593711785328,0
0.834,02/07/2020 14:43:05.828,1593711785828,0
0.915,02/07/2020 14:43:06.328,1593711786328,0
0.877,02/07/2020 14:43:06.828,1593711786828,0
0.884,02/07/2020 14:43:07.328,1593711787328,0
0.834,02/07/2020 14:43:07.828,1593711787828,0
0.846,02/07/2020 14:43:08.328,1593711788328,0
0.850,02/07/2020 14:43:08.828,1593711788828,0
0.845,02/07/2020 14:43:09.328,1593711789328,0
0.919,02/07/2020 14:43:09.828,1593711789828,0
0.850,02/07/2020 14:43:10.328,1593711790328,0
0.874,02/07/2020 14:43:10.828,1593711790828,0
0.852,02/07/2020 14:43:11.328,1593711791328,0
0.829,02/07/2020 14:43:11.828,1593711791828,0
0.837,02/07/2020 14:43:12.328,1593711792328,0
0.820,02/07/2020 14:43:12.828,1593711792828,0
0.817,02/07/2020 14:43:13.328,1593711793328,0
0.834,02/07/2020 14:43:13.828,1593711793828,0
0.836,02/07/2020 14:43:14.328,1593711794328,0
0.866,02/07/2020 14:43:14.828,1593711794828,0
0.825,02/07/2020 14:43:15.328,1593711795328,0
0.847,02/07/2020 14:43:15.828,1593711795828,0
0.900,02/07/2020 14:43:16.328,1593711796328,0
0.839,02/07/2020 14:43:16.828,1593711796828,0
0.824,02/07/2020 14:43:17.328,1593711797328,0
0.825,02/07/2020 14:43:17.828,1593711797828,0
0.821,02/07/2020 14:43:18.328,1593711798328,0
0.829,02/07/2020 14:43:18.828,1593711798828,0
0.850,02/07/2020 14:43:19.328,1593711799328,0
0.825,02/07/2020 14:43:19.828,1593711799828,0
0.826,02/07/2020 14:43:20.328,1593711800328,0
0.816,02/07/2020 14:43:20.828,1593711800828,0
0.828,02/07/2020 14:43:21.328,1593711801328,0
0.825,02/07/2020 14:43:21.828,1593711801828,0
0.826,02/07/2020 14:43:22.328,1593711802328,0
0.843,02/07/2020 14:43:22.828,1593711802828,0
0.824,02/07/2020 14:43:23.328,1593711803328,0
0.828,02/07/2020 14:43:23.828,1593711803828,0
0.827,02/07/2020 14:43:24.328,1593711804328,0
0.827,02/07/2020 14:43:24.828,1593711804828,0
0.841,02/07/2020 14:43:25.328,1593711805328,0
0.827,02/07/2020 14:43:25.828,1593711805828,0
0.822,02/07/2020 14:43:26.328,1593711806328,0
0.819,02/07/2020 14:43:26.828,1593711806828,0
0.830,02/07/2020 14:43:27.328,1593711807328,0
0.841,02/07/2020 14:43:27.828,1593711807828,0
0.838,02/07/2020 14:43:28.328,1593711808328,0
0.833,02/07/2020 14:43:28.828,1593711808828,0
0.828,02/07/2020 14:43:29.328,1593711809328,0
0.839,02/07/2020 14:43:29.828,1593711809828,0
0.886,02/07/2020 14:43:30.328,1593711810328,0
0.828,02/07/2020 14:43:30.828,1593711810828,0
0.843,02/07/2020 14:43:31.328,1593711811328,0
0.835,02/07/2020 14:43:31.828,1593711811828,0
0.844,02/07/2020 14:43:32.328,1593711812328,0
0.846,02/07/2020 14:43:32.828,1593711812828,0
0.844,02/07/2020 14:43:33.328,1593711813328,0
0.834,02/07/2020 14:43:33.828,1593711813828,0
0.828,02/07/2020 14:43:34.328,1593711814328,0
0.850,02/07/2020 14:43:34.828,1593711814828,0
0.845,02/07/2020 14:43:35.328,1593711815328,0
0.865,02/07/2020 14:43:35.828,1593711815828,0
0.828,02/07/2020 14:43:36.328,1593711816328,0
0.877,02/07/2020 14:43:36.828,1593711816828,0
0.831,02/07/2020 14:43:37.328,1593711817328,0
0.846,02/07/2020 14:43:37.828,1593711817828,0
0.831,02/07/2020 14:43:38.328,1593711818328,0
0.839,02/07/2020 14:43:38.828,1593711818828,0
0.836,02/07/2020 14:43:39.328,1593711819328,0
0.831,02/07/2020 14:43:39.828,1593711819828,0
0.877,02/07/2020 14:43:40.328,1593711820328,0
0.835,02/07/2020 14:43:40.828,1593711820828,0
0.832,02/07/2020 14:43:41.328,1593711821328,0
0.828,02/07/2020 14:43:41.828,1593711821828,0
0.831,02/07/2020 14:43:42.328,1593711822328,0
0.824,02/07/2020 14:43:42.828,1593711822828,0
0.843,02/07/2020 14:43:43.328,1593711823328,0
0.846,02/07/2020 14:43:43.828,1593711823828,0
0.845,02/07/2020 14:43:44.328,1593711824328,0
0.828,02/07/2020 14:43:44.828,1593711824828,0
0.827,02/07/2020 14:43:45.328,1593711825328,0
0.848,02/07/2020 14:43:45.828,1593711825828,0
0.814,02/07/2020 14:43:46.328,1593711826328,0
0.829,02/07/2020 14:43:46.828,1593711826828,0
0.849,02/07/2020 14:43:47.328,1593711827328,0
0.830,02/07/2020 14:43:47.828,1593711827828,0
0.825,02/07/2020 14:43:48.328,1593711828328,0
0.822,02/07/2020 14:43:48.828,1593711828828,0
0.829,02/07/2020 14:43:49.328,1593711829328,0
0.831,02/07/2020 14:43:49.828,1593711829828,0
0.828,02/07/2020 14:43:50.328,1593711830328,0
0.840,02/07/2020 14:43:50.828,1593711830828,0
0.878,02/07/2020 14:43:51.328,1593711831328,0
0.846,02/07/2020 14:43:51.828,1593711831828,0
0.820,02/07/2020 14:43:52.328,1593711832328,0
0.823,02/07/2020 14:43:52.828,1593711832828,0
0.820,02/07/2020 14:43:53.328,1593711833328,0
0.825,02/07/2020 14:43:53.828,1593711833828,0
0.833,02/07/2020 14:43:54.328,1593711834328,0
0.806,02/07/2020 14:43:54.828,1593711834828,0
0.821,02/07/2020 14:43:55.328,1593711835328,0
0.821,02/07/2020 14:43:55.828,1593711835828,0
0.824,02/07/2020 14:43:56.328,1593711836328,0
0.831,02/07/2020 14:43:56.828,1593711836828,0
0.824,02/07/2020 14:43:57.328,1593711837328,0
0.839,02/07/2020 14:43:57.828,1593711837828,0
0.918,02/07/2020 14:43:58.328,1593711838328,0
0.881,02/07/2020 14:43:58.828,1593711838828,0
0.829,02/07/2020 14:43:59.328,1593711839328,0
0.892,02/07/2020 14:43:59.828,1593711839828,0
0.818,02/07/2020 14:44:00.328,1593711840328,0
0.868,02/07/2020 14:44:00.828,1593711840828,0
0.854,02/07/2020 14:44:01.328,1593711841328,0
0.861,02/07/2020 14:44:01.828,1593711841828,0
0.836,02/07/2020 14:44:02.328,1593711842328,0
0.821,02/07/2020 14:44:02.828,1593711842828,0
0.808,02/07/2020 14:44:03.328,1593711843328,0
0.835,02/07/2020 14:44:03.828,1593711843828,0
0.817,02/07/2020 14:44:04.328,1593711844328,0
0.836,02/07/2020 14:44:04.828,1593711844828,0
0.823,02/07/2020 14:44:05.328,1593711845328,0
0.852,02/07/2020 14:44:05.828,1593711845828,0
0.841,02/07/2020 14:44:06.328,1593711846328,0
0.828,02/07/2020 14:44:06.828,1593711846828,0
0.850,02/07/2020 14:44:07.328,1593711847328,0
0.819,02/07/2020 14:44:07.828,1593711847828,0
0.851,02/07/2020 14:44:08.328,1593711848328,0
0.845,02/07/2020 14:44:08.828,1593711848828,0
0.823,02/07/2020 14:44:09.328,1593711849328,0
0.831,02/07/2020 14:44:09.828,1593711849828,0
0.844,02/07/2020 14:44:10.328,1593711850328,0
0.883,02/07/2020 14:44:10.828,1593711850828,0
0.829,02/07/2020 14:44:11.328,1593711851328,0
0.853,02/07/2020 14:44:11.828,1593711851828,0
0.832,02/07/2020 14:44:12.328,1593711852328,0
0.848,02/07/2020 14:44:12.828,1593711852828,0
0.829,02/07/2020 14:44:13.328,1593711853328,0
0.829,02/07/2020 14:44:13.828,1593711853828,0
0.868,02/07/2020 14:44:14.328,1593711854328,0
0.862,02/07/2020 14:44:14.828,1593711854828,0
0.851,02/07/2020 14:44:15.328,1593711855328,0
0.829,02/07/2020 14:44:15.828,1593711855828,0
0.812,02/07/2020 14:44:16.328,1593711856328,0
0.833,02/07/2020 14:44:16.828,1593711856828,0
0.845,02/07/2020 14:44:17.328,1593711857328,0
0.867,02/07/2020 14:44:17.828,1593711857828,0
0.866,02/07/2020 14:44:18.328,1593711858328,0
0.836,02/07/2020 14:44:18.828,1593711858828,0
0.827,02/07/2020 14:44:19.328,1593711859328,0
0.850,02/07/2020 14:44:19.828,1593711859828,0
0.880,02/07/2020 14:44:20.328,1593711860328,0
0.884,02/07/2020 14:44:20.828,1593711860828,0
0.831,02/07/2020 14:44:21.328,1593711861328,0
0.833,02/07/2020 14:44:21.828,1593711861828,0
0.839,02/07/2020 14:44:22.328,1593711862328,0
0.852,02/07/2020 14:44:22.828,1593711862828,0
0.864,02/07/2020 14:44:23.328,1593711863328,0
0.878,02/07/2020 14:44:23.828,1593711863828,0
0.844,02/07/2020 14:44:24.328,1593711864328,0
0.867,02/07/2020 14:44:24.828,1593711864828,0
0.859,02/07/2020 14:44:25.328,1593711865328,0
0.927,02/07/2020 14:44:25.828,1593711865828,0
0.867,02/07/2020 14:44:26.328,1593711866328,0
0.818,02/07/2020 14:44:26.828,1593711866828,0
0.821,02/07/2020 14:44:27.328,1593711867328,0
0.868,02/07/2020 14:44:27.828,1593711867828,0
0.815,02/07/2020 14:44:28.328,1593711868328,0
0.867,02/07/2020 14:44:28.828,1593711868828,0
0.824,02/07/2020 14:44:29.328,1593711869328,0
0.900,02/07/2020 14:44:29.828,1593711869828,0
0.869,02/07/2020 14:44:30.328,1593711870328,0
0.892,02/07/2020 14:44:30.828,1593711870828,0
0.850,02/07/2020 14:44:31.328,1593711871328,0
0.820,02/07/2020 14:44:31.828,1593711871828,0
0.828,02/07/2020 14:44:32.328,1593711872328,0
0.906,02/07/2020 14:44:32.828,1593711872828,0
0.826,02/07/2020 14:44:33.328,1593711873328,0
0.856,02/07/2020 14:44:33.828,1593711873828,0
0.844,02/07/2020 14:44:34.328,1593711874328,0
0.839,02/07/2020 14:44:34.828,1593711874828,0
0.812,02/07/2020 14:44:35.328,1593711875328,0
0.840,02/07/2020 14:44:35.828,1593711875828,0
0.838,02/07/2020 14:44:36.328,1593711876328,0
0.850,02/07/2020 14:44:36.828,1593711876828,0
0.839,02/07/2020 14:44:37.328,1593711877328,0
0.812,02/07/2020 14:44:37.828,1593711877828,0
0.838,02/07/2020 14:44:38.328,1593711878328,0
0.889,02/07/2020 14:44:38.828,1593711878828,0
0.843,02/07/2020 14:44:39.328,1593711879328,0
0.826,02/07/2020 14:44:39.828,1593711879828,0
0.844,02/07/2020 14:44:40.328,1593711880328,0
0.845,02/07/2020 14:44:40.828,1593711880828,0
0.811,02/07/2020 14:44:41.328,1593711881328,0
0.875,02/07/2020 14:44:41.828,1593711881828,0
0.818,02/07/2020 14:44:42.328,1593711882328,0
0.820,02/07/2020 14:44:42.828,1593711882828,0
0.827,02/07/2020 14:44:43.328,1593711883328,0
0.836,02/07/2020 14:44:43.828,1593711883828,0
0.828,02/07/2020 14:44:44.328,1593711884328,0
0.827,02/07/2020 14:44:44.828,1593711884828,0
0.835,02/07/2020 14:44:45.328,1593711885328,0
0.860,02/07/2020 14:44:45.828,1593711885828,0
0.808,02/07/2020 14:44:46.328,1593711886328,0
0.817,02/07/2020 14:44:46.828,1593711886828,0
0.829,02/07/2020 14:44:47.328,1593711887328,0
0.897,02/07/2020 14:44:47.828,1593711887828,0
0.829,02/07/2020 14:44:48.328,1593711888328,0
0.841,02/07/2020 14:44:48.828,1593711888828,0
0.840,02/07/2020 14:44:49.328,1593711889328,0
0.858,02/07/2020 14:44:49.828,1593711889828,0
0.831,02/07/2020 14:44:50.328,1593711890328,0
0.839,02/07/2020 14:44:50.828,1593711890828,0
0.864,02/07/2020 14:44:51.328,1593711891328,0
0.842,02/07/2020 14:44:51.828,1593711891828,0
0.822,02/07/2020 14:44:52.328,1593711892328,0
0.880,02/07/2020 14:44:52.828,1593711892828,0
0.831,02/07/2020 14:44:53.328,1593711893328,0
0.817,02/07/2020 14:44:53.828,1593711893828,0
0.826,02/07/2020 14:44:54.328,1593711894328,0
0.828,02/07/2020 14:44:54.828,1593711894828,0
0.825,02/07/2020 14:44:55.328,1593711895328,0
0.842,02/07/2020 14:44:55.828,1593711895828,0
0.837,02/07/2020 14:44:56.328,1593711896328,0
0.872,02/07/2020 14:44:56.828,1593711896828,0
0.877,02/07/2020 14:44:57.328,1593711897328,0
0.844,02/07/2020 14:44:57.828,1593711897828,0
0.881,02/07/2020 14:44:58.328,1593711898328,0
0.838,02/07/2020 14:44:58.828,1593711898828,0
0.864,02/07/2020 14:44:59.328,1593711899328,0
0.823,02/07/2020 14:44:59.828,1593711899828,0
0.825,02/07/2020 14:45:00.328,1593711900328,0
0.852,02/07/2020 14:45:00.828,1593711900828,0
0.813,02/07/2020 14:45:01.328,1593711901328,0
0.830,02/07/2020 14:45:01.828,1593711901828,0
0.843,02/07/2020 14:45:02.328,1593711902328,0
0.828,02/07/2020 14:45:02.828,1593711902828,0
0.849,02/07/2020 14:45:03.328,1593711903328,0
0.817,02/07/2020 14:45:03.828,1593711903828,0
0.817,02/07/2020 14:45:04.328,1593711904328,0
0.832,02/07/2020 14:45:04.828,1593711904828,0
0.852,02/07/2020 14:45:05.328,1593711905328,0
0.850,02/07/2020 14:45:05.828,1593711905828,0
0.813,02/07/2020 14:45:06.328,1593711906328,0
0.827,02/07/2020 14:45:06.828,1593711906828,0
0.803,02/07/2020 14:45:07.328,1593711907328,0
0.821,02/07/2020 14:45:07.828,1593711907828,0
0.816,02/07/2020 14:45:08.328,1593711908328,0
0.819,02/07/2020 14:45:08.828,1593711908828,0
0.820,02/07/2020 14:45:09.328,1593711909328,0
0.828,02/07/2020 14:45:09.828,1593711909828,0
0.830,02/07/2020 14:45:10.328,1593711910328,0
0.829,02/07/2020 14:45:10.828,1593711910828,0
0.827,02/07/2020 14:45:11.328,1593711911328,0
0.828,02/07/2020 14:45:11.828,1593711911828,0
0.819,02/07/2020 14:45:12.328,1593711912328,0
0.821,02/07/2020 14:45:12.828,1593711912828,0
0.818,02/07/2020 14:45:13.328,1593711913328,0
0.826,02/07/2020 14:45:13.828,1593711913828,0
0.824,02/07/2020 14:45:14.328,1593711914328,0
0.813,02/07/2020 14:45:14.828,1593711914828,0
0.830,02/07/2020 14:45:15.328,1593711915328,0
0.829,02/07/2020 14:45:15.828,1593711915828,0
0.829,02/07/2020 14:45:16.328,1593711916328,0
0.847,02/07/2020 14:45:16.828,1593711916828,0
0.812,02/07/2020 14:45:17.328,1593711917328,0
0.816,02/07/2020 14:45:17.828,1593711917828,0
0.817,02/07/2020 14:45:18.328,1593711918328,0
0.821,02/07/2020 14:45:18.828,1593711918828,0
0.811,02/07/2020 14:45:19.328,1593711919328,0
0.841,02/07/2020 14:45:19.828,1593711919828,0
0.825,02/07/2020 14:45:20.328,1593711920328,0
0.828,02/07/2020 14:45:20.828,1593711920828,0
0.811,02/07/2020 14:45:21.328,1593711921328,0
0.820,02/07/2020 14:45:21.828,1593711921828,0
0.812,02/07/2020 14:45:22.328,1593711922328,0
0.818,02/07/2020 14:45:22.828,1593711922828,0
0.842,02/07/2020 14:45:23.328,1593711923328,0
0.823,02/07/2020 14:45:23.828,1593711923828,0
0.827,02/07/2020 14:45:24.328,1593711924328,0
0.819,02/07/2020 14:45:24.828,1593711924828,0
0.822,02/07/2020 14:45:25.328,1593711925328,0
0.823,02/07/2020 14:45:25.828,1593711925828,0
0.809,02/07/2020 14:45:26.328,1593711926328,0
0.821,02/07/2020 14:45:26.828,1593711926828,0
0.831,02/07/2020 14:45:27.328,1593711927328,0
0.823,02/07/2020 14:45:27.828,1593711927828,0
0.823,02/07/2020 14:45:28.328,1593711928328,0
0.834,02/07/2020 14:45:28.828,1593711928828,0
0.814,02/07/2020 14:45:29.328,1593711929328,0
0.822,02/07/2020 14:45:29.828,1593711929828,0
0.818,02/07/2020 14:45:30.328,1593711930328,0
0.835,02/07/2020 14:45:30.828,1593711930828,0
0.821,02/07/2020 14:45:31.328,1593711931328,0
0.819,02/07/2020 14:45:31.828,1593711931828,0
0.878,02/07/2020 14:45:32.328,1593711932328,0
